Year,Institute_Type,Institute,Academic Program Name,Program_Year,Quota,Seat Type,Gender,Opening Rank,Closing Rank,Round
2022.0,NIT,NIT Durgapur,MME (BTech),4,OS,ST,GN,2303.0,2468.0,6
2022.0,NIT,NIT Durgapur,MME (BTech),4,OS,ST,F,3592.0,3592.0,6
2022.0,NIT,NIT Goa,Civil (BTech),4,GO,OPEN,GN,78387.0,112484.0,6
2022.0,NIT,NIT Goa,Civil (BTech),4,GO,OPEN,F,115094.0,115094.0,6
2022.0,NIT,NIT Goa,Civil (BTech),4,GO,OBC-NCL,GN,45080.0,105529.0,6
2022.0,NIT,NIT Goa,Civil (BTech),4,GO,OBC-NCL,F,108518.0,108518.0,6
2022.0,NIT,NIT Goa,Civil (BTech),4,GO,ST,GN,9776.0,9776.0,6
2022.0,NIT,NIT Goa,Civil (BTech),4,HS,OPEN,GN,67991.0,67991.0,6
2022.0,NIT,NIT Goa,Civil (BTech),4,HS,OBC-NCL,GN,25294.0,25294.0,6
2022.0,NIT,NIT Goa,Civil (BTech),4,HS,SC,GN,51822.0,51822.0,6
2022.0,NIT,NIT Goa,Civil (BTech),4,OS,OPEN,GN,40513.0,44720.0,6
2022.0,NIT,NIT Goa,Civil (BTech),4,OS,OPEN,F,53605.0,55546.0,6
2022.0,NIT,NIT Goa,Civil (BTech),4,OS,OPEN (PWD),GN,1934.0,1934.0,6
2022.0,NIT,NIT Goa,Civil (BTech),4,OS,EWS,GN,6581.0,6581.0,6
2022.0,NIT,NIT Goa,Civil (BTech),4,OS,OBC-NCL,GN,13658.0,14172.0,6
2022.0,NIT,NIT Goa,Civil (BTech),4,OS,OBC-NCL,F,19041.0,19041.0,6
2022.0,NIT,NIT Goa,Civil (BTech),4,OS,SC,GN,5920.0,6094.0,6
2022.0,NIT,NIT Goa,Civil (BTech),4,OS,SC,F,7135.0,7135.0,6
2022.0,NIT,NIT Goa,Civil (BTech),4,OS,ST,GN,960.0,960.0,6
2022.0,NIT,NIT Goa,CSE (BTech),4,GO,OPEN,GN,16343.0,28282.0,6
2022.0,NIT,NIT Goa,CSE (BTech),4,GO,OPEN,F,6200.0,6200.0,6
2022.0,NIT,NIT Goa,CSE (BTech),4,GO,OPEN (PWD),GN,764.0,764.0,6
2022.0,NIT,NIT Goa,CSE (BTech),4,GO,EWS,GN,16875.0,17434.0,6
2022.0,NIT,NIT Goa,CSE (BTech),4,GO,OBC-NCL,GN,24971.0,41425.0,6
2022.0,NIT,NIT Goa,CSE (BTech),4,GO,SC,GN,5035.0,13281.0,6
2022.0,NIT,NIT Goa,CSE (BTech),4,GO,ST,GN,1051.0,1051.0,6
2022.0,NIT,NIT Goa,CSE (BTech),4,GO,ST,F,6731.0,6731.0,6
2022.0,NIT,NIT Goa,CSE (BTech),4,HS,OPEN,GN,20745.0,20745.0,6
2022.0,NIT,NIT Goa,CSE (BTech),4,HS,OBC-NCL,GN,5501.0,5501.0,6
2022.0,NIT,NIT Goa,CSE (BTech),4,HS,OBC-NCL,F,41797.0,41797.0,6
2022.0,NIT,NIT Goa,CSE (BTech),4,OS,OPEN,GN,7187.0,11113.0,6
2022.0,NIT,NIT Goa,CSE (BTech),4,OS,OPEN,F,13118.0,14026.0,6
2022.0,NIT,NIT Goa,CSE (BTech),4,OS,EWS,GN,1613.0,1613.0,6
2022.0,NIT,NIT Goa,CSE (BTech),4,OS,OBC-NCL,GN,3300.0,3894.0,6
2022.0,NIT,NIT Goa,CSE (BTech),4,OS,OBC-NCL,F,6658.0,6658.0,6
2022.0,NIT,NIT Goa,CSE (BTech),4,OS,SC,GN,1538.0,1556.0,6
2022.0,NIT,NIT Goa,CSE (BTech),4,OS,SC,F,1151.0,1151.0,6
2022.0,NIT,NIT Goa,CSE (BTech),4,OS,SC (PWD),GN,79.0,79.0,6
2022.0,NIT,NIT Goa,CSE (BTech),4,OS,ST,GN,253.0,253.0,6
2022.0,NIT,NIT Goa,EEE (BTech),4,GO,OPEN,GN,45059.0,56366.0,6
2022.0,NIT,NIT Goa,EEE (BTech),4,GO,OPEN,F,67285.0,67285.0,6
2022.0,NIT,NIT Goa,EEE (BTech),4,GO,OBC-NCL,GN,70933.0,77918.0,6
2022.0,NIT,NIT Goa,EEE (BTech),4,GO,OBC-NCL,F,85530.0,85530.0,6
2022.0,NIT,NIT Goa,EEE (BTech),4,GO,SC,GN,25779.0,25779.0,6
2022.0,NIT,NIT Goa,EEE (BTech),4,GO,ST,GN,3101.0,3101.0,6
2022.0,NIT,NIT Goa,EEE (BTech),4,GO,ST,F,8125.0,8125.0,6
2022.0,NIT,NIT Goa,EEE (BTech),4,HS,OPEN,GN,34261.0,34261.0,6
2022.0,NIT,NIT Goa,EEE (BTech),4,HS,OPEN,F,138121.0,138121.0,6
2022.0,NIT,NIT Goa,EEE (BTech),4,HS,OBC-NCL,GN,15464.0,15464.0,6
2022.0,NIT,NIT Goa,EEE (BTech),4,HS,SC,GN,19392.0,19392.0,6
2022.0,NIT,NIT Goa,EEE (BTech),4,OS,OPEN,GN,22168.0,24397.0,6
2022.0,NIT,NIT Goa,EEE (BTech),4,OS,OPEN,F,32379.0,32379.0,6
2022.0,NIT,NIT Goa,EEE (BTech),4,OS,OPEN (PWD),GN,1239.0,1239.0,6
2022.0,NIT,NIT Goa,EEE (BTech),4,OS,EWS,GN,4009.0,4188.0,6
2022.0,NIT,NIT Goa,EEE (BTech),4,OS,EWS,F,5901.0,5901.0,6
2022.0,NIT,NIT Goa,EEE (BTech),4,OS,OBC-NCL,GN,6381.0,8513.0,6
2022.0,NIT,NIT Goa,EEE (BTech),4,OS,OBC-NCL,F,13355.0,13355.0,6
2022.0,NIT,NIT Goa,EEE (BTech),4,OS,SC,GN,4000.0,4110.0,6
2022.0,NIT,NIT Goa,EEE (BTech),4,OS,SC,F,6321.0,6321.0,6
2022.0,NIT,NIT Goa,EEE (BTech),4,OS,ST,GN,1336.0,1336.0,6
2022.0,NIT,NIT Goa,ECE (BTech),4,GO,OPEN,GN,28932.0,41984.0,6
2022.0,NIT,NIT Goa,ECE (BTech),4,GO,OPEN,F,49635.0,49635.0,6
2022.0,NIT,NIT Goa,ECE (BTech),4,GO,OPEN (PWD),GN,939.0,939.0,6
2022.0,NIT,NIT Goa,ECE (BTech),4,GO,EWS,GN,17904.0,17904.0,6
2022.0,NIT,NIT Goa,ECE (BTech),4,GO,OBC-NCL,GN,40329.0,56014.0,6
2022.0,NIT,NIT Goa,ECE (BTech),4,GO,OBC-NCL,F,59439.0,59439.0,6
2022.0,NIT,NIT Goa,ECE (BTech),4,GO,SC,GN,16650.0,24413.0,6
2022.0,NIT,NIT Goa,ECE (BTech),4,HS,OPEN,GN,34076.0,34076.0,6
2022.0,NIT,NIT Goa,ECE (BTech),4,HS,OPEN,F,56984.0,56984.0,6
2022.0,NIT,NIT Goa,ECE (BTech),4,HS,OBC-NCL,GN,14538.0,14538.0,6
2022.0,NIT,NIT Goa,ECE (BTech),4,HS,ST,GN,2075.0,2075.0,6
2022.0,NIT,NIT Goa,ECE (BTech),4,OS,OPEN,GN,14574.0,19172.0,6
2022.0,NIT,NIT Goa,ECE (BTech),4,OS,OPEN,F,17698.0,17698.0,6
2022.0,NIT,NIT Goa,ECE (BTech),4,OS,EWS,GN,2809.0,2829.0,6
2022.0,NIT,NIT Goa,ECE (BTech),4,OS,EWS,F,3910.0,3910.0,6
2022.0,NIT,NIT Goa,ECE (BTech),4,OS,OBC-NCL,GN,5188.0,5911.0,6
2022.0,NIT,NIT Goa,ECE (BTech),4,OS,OBC-NCL,F,10593.0,10593.0,6
2022.0,NIT,NIT Goa,ECE (BTech),4,OS,SC,GN,2418.0,2887.0,6
2022.0,NIT,NIT Goa,ECE (BTech),4,OS,ST,GN,537.0,537.0,6
2022.0,NIT,NIT Goa,ECE (BTech),4,OS,ST,F,1457.0,1457.0,6
2022.0,NIT,NIT Goa,Mech (BTech),4,GO,OPEN,GN,66203.0,77100.0,6
2022.0,NIT,NIT Goa,Mech (BTech),4,GO,OPEN,F,93376.0,93376.0,6
2022.0,NIT,NIT Goa,Mech (BTech),4,GO,OBC-NCL,GN,41391.0,129476.0,6
2022.0,NIT,NIT Goa,Mech (BTech),4,GO,OBC-NCL,F,110290.0,110290.0,6
2022.0,NIT,NIT Goa,Mech (BTech),4,GO,ST,GN,4463.0,4463.0,6
2022.0,NIT,NIT Goa,Mech (BTech),4,HS,OPEN,GN,40091.0,52998.0,6
2022.0,NIT,NIT Goa,Mech (BTech),4,HS,EWS,GN,14745.0,14745.0,6
2022.0,NIT,NIT Goa,Mech (BTech),4,OS,OPEN,GN,18948.0,33729.0,6
2022.0,NIT,NIT Goa,Mech (BTech),4,OS,OPEN,F,43198.0,45813.0,6
2022.0,NIT,NIT Goa,Mech (BTech),4,OS,EWS,GN,4879.0,4879.0,6
2022.0,NIT,NIT Goa,Mech (BTech),4,OS,OBC-NCL,GN,10306.0,11506.0,6
2022.0,NIT,NIT Goa,Mech (BTech),4,OS,OBC-NCL,F,16831.0,16831.0,6
2022.0,NIT,NIT Goa,Mech (BTech),4,OS,OBC-NCL (PWD),GN,784.0,784.0,6
2022.0,NIT,NIT Goa,Mech (BTech),4,OS,SC,GN,5071.0,5340.0,6
2022.0,NIT,NIT Goa,Mech (BTech),4,OS,ST,GN,1983.0,1983.0,6
2022.0,NIT,NIT Hamirpur,Architecture (BArch),5,HS,OPEN,GN,1181.0,7246.0,6
2022.0,NIT,NIT Hamirpur,Architecture (BArch),5,HS,OPEN,F,1828.0,2905.0,6
2022.0,NIT,NIT Hamirpur,Architecture (BArch),5,HS,EWS,F,1529.0,1529.0,6
2022.0,NIT,NIT Hamirpur,Architecture (BArch),5,HS,OBC-NCL,GN,9959.0,9959.0,6
2022.0,NIT,NIT Hamirpur,Architecture (BArch),5,HS,OBC-NCL,F,2346.0,4631.0,6
2022.0,NIT,NIT Hamirpur,Architecture (BArch),5,HS,SC,GN,1153.0,1287.0,6
2022.0,NIT,NIT Hamirpur,Architecture (BArch),5,HS,SC,F,780.0,780.0,6
2022.0,NIT,NIT Hamirpur,Architecture (BArch),5,HS,ST,GN,185.0,364.0,6
2022.0,NIT,NIT Hamirpur,Architecture (BArch),5,OS,OPEN,GN,598.0,985.0,6
2022.0,NIT,NIT Hamirpur,Architecture (BArch),5,OS,OPEN,F,781.0,867.0,6
2022.0,NIT,NIT Hamirpur,Architecture (BArch),5,OS,EWS,GN,224.0,274.0,6
2022.0,NIT,NIT Hamirpur,Architecture (BArch),5,OS,OBC-NCL,GN,522.0,594.0,6
2022.0,NIT,NIT Hamirpur,Architecture (BArch),5,OS,OBC-NCL,F,539.0,539.0,6
2022.0,NIT,NIT Hamirpur,Architecture (BArch),5,OS,SC,GN,74.0,261.0,6
2022.0,NIT,NIT Hamirpur,Architecture (BArch),5,OS,SC,F,215.0,215.0,6
2022.0,NIT,NIT Hamirpur,Architecture (BArch),5,OS,ST,GN,117.0,117.0,6
2022.0,NIT,NIT Hamirpur,Architecture (BArch),5,OS,ST,F,130.0,130.0,6
2022.0,NIT,NIT Hamirpur,Chem Engg (BTech),4,HS,OPEN,GN,73747.0,102010.0,6
2022.0,NIT,NIT Hamirpur,Chem Engg (BTech),4,HS,OPEN,F,83100.0,103897.0,6
2022.0,NIT,NIT Hamirpur,Chem Engg (BTech),4,HS,EWS,GN,15422.0,18464.0,6
2022.0,NIT,NIT Hamirpur,Chem Engg (BTech),4,HS,EWS,F,20497.0,20497.0,6
2022.0,NIT,NIT Hamirpur,Chem Engg (BTech),4,HS,OBC-NCL,GN,92118.0,118522.0,6
2022.0,NIT,NIT Hamirpur,Chem Engg (BTech),4,HS,OBC-NCL,F,120868.0,133675.0,6
2022.0,NIT,NIT Hamirpur,Chem Engg (BTech),4,HS,SC,GN,7812.0,11160.0,6
2022.0,NIT,NIT Hamirpur,Chem Engg (BTech),4,HS,SC,F,10017.0,10017.0,6
2022.0,NIT,NIT Hamirpur,Chem Engg (BTech),4,HS,ST,GN,5413.0,5876.0,6
2022.0,NIT,NIT Hamirpur,Chem Engg (BTech),4,OS,OPEN,GN,37697.0,42376.0,6
2022.0,NIT,NIT Hamirpur,Chem Engg (BTech),4,OS,OPEN,F,41285.0,46790.0,6
2022.0,NIT,NIT Hamirpur,Chem Engg (BTech),4,OS,EWS,GN,6280.0,6357.0,6
2022.0,NIT,NIT Hamirpur,Chem Engg (BTech),4,OS,EWS,F,7127.0,7127.0,6
2022.0,NIT,NIT Hamirpur,Chem Engg (BTech),4,OS,OBC-NCL,GN,12630.0,13581.0,6
2022.0,NIT,NIT Hamirpur,Chem Engg (BTech),4,OS,OBC-NCL,F,16153.0,20490.0,6
2022.0,NIT,NIT Hamirpur,Chem Engg (BTech),4,OS,SC,GN,6029.0,6337.0,6
2022.0,NIT,NIT Hamirpur,Chem Engg (BTech),4,OS,SC,F,8772.0,8772.0,6
2022.0,NIT,NIT Hamirpur,Chem Engg (BTech),4,OS,ST,GN,1812.0,2317.0,6
2022.0,NIT,NIT Hamirpur,Chem Engg (BTech),4,OS,ST,F,3949.0,3949.0,6
2022.0,NIT,NIT Hamirpur,Civil (BTech),4,HS,OPEN,GN,44160.0,86648.0,6
2022.0,NIT,NIT Hamirpur,Civil (BTech),4,HS,OPEN,F,69043.0,99148.0,6
2022.0,NIT,NIT Hamirpur,Civil (BTech),4,HS,EWS,GN,15699.0,18334.0,6
2022.0,NIT,NIT Hamirpur,Civil (BTech),4,HS,EWS,F,20470.0,20470.0,6
2022.0,NIT,NIT Hamirpur,Civil (BTech),4,HS,OBC-NCL,GN,37810.0,84805.0,6
2022.0,NIT,NIT Hamirpur,Civil (BTech),4,HS,OBC-NCL,F,69090.0,203451.0,6
2022.0,NIT,NIT Hamirpur,Civil (BTech),4,HS,SC,GN,7392.0,10955.0,6
2022.0,NIT,NIT Hamirpur,Civil (BTech),4,HS,SC,F,5291.0,10270.0,6
2022.0,NIT,NIT Hamirpur,Civil (BTech),4,HS,ST,GN,2887.0,3778.0,6
2022.0,NIT,NIT Hamirpur,Civil (BTech),4,HS,ST,F,2822.0,2822.0,6
2022.0,NIT,NIT Hamirpur,Civil (BTech),4,OS,OPEN,GN,38101.0,45035.0,6
2022.0,NIT,NIT Hamirpur,Civil (BTech),4,OS,OPEN,F,40734.0,56786.0,6
2022.0,NIT,NIT Hamirpur,Civil (BTech),4,OS,EWS,GN,6693.0,6905.0,6
2022.0,NIT,NIT Hamirpur,Civil (BTech),4,OS,EWS,F,8623.0,8623.0,6
2022.0,NIT,NIT Hamirpur,Civil (BTech),4,OS,OBC-NCL,GN,12416.0,14242.0,6
2022.0,NIT,NIT Hamirpur,Civil (BTech),4,OS,OBC-NCL,F,20660.0,21171.0,6
2022.0,NIT,NIT Hamirpur,Civil (BTech),4,OS,SC,GN,5392.0,6281.0,6
2022.0,NIT,NIT Hamirpur,Civil (BTech),4,OS,SC,F,8604.0,9167.0,6
2022.0,NIT,NIT Hamirpur,Civil (BTech),4,OS,ST,GN,1099.0,1675.0,6
2022.0,NIT,NIT Hamirpur,Civil (BTech),4,OS,ST,F,2769.0,2769.0,6
2022.0,NIT,NIT Hamirpur,CSE (BTech),4,HS,OPEN,GN,5137.0,23091.0,6
2022.0,NIT,NIT Hamirpur,CSE (BTech),4,HS,OPEN,F,22376.0,40216.0,6
2022.0,NIT,NIT Hamirpur,CSE (BTech),4,HS,OPEN (PWD),GN,177.0,177.0,6
2022.0,NIT,NIT Hamirpur,CSE (BTech),4,HS,EWS,GN,3274.0,4655.0,6
2022.0,NIT,NIT Hamirpur,CSE (BTech),4,HS,EWS,F,7771.0,7771.0,6
2022.0,NIT,NIT Hamirpur,CSE (BTech),4,HS,OBC-NCL,GN,6429.0,31263.0,6
2022.0,NIT,NIT Hamirpur,CSE (BTech),4,HS,OBC-NCL,F,17245.0,32415.0,6
2022.0,NIT,NIT Hamirpur,CSE (BTech),4,HS,OBC-NCL (PWD),GN,371.0,371.0,6
2022.0,NIT,NIT Hamirpur,CSE (BTech),4,HS,SC,GN,1032.0,2406.0,6
2022.0,NIT,NIT Hamirpur,CSE (BTech),4,HS,SC,F,3160.0,4301.0,6
2022.0,NIT,NIT Hamirpur,CSE (BTech),4,HS,ST,GN,520.0,1297.0,6
2022.0,NIT,NIT Hamirpur,CSE (BTech),4,HS,ST,F,2158.0,2158.0,6
2022.0,NIT,NIT Hamirpur,CSE (BTech),4,OS,OPEN,GN,6332.0,10404.0,6
2022.0,NIT,NIT Hamirpur,CSE (BTech),4,OS,OPEN,F,13864.0,18915.0,6
2022.0,NIT,NIT Hamirpur,CSE (BTech),4,OS,OPEN (PWD),GN,377.0,377.0,6
2022.0,NIT,NIT Hamirpur,CSE (BTech),4,OS,EWS,GN,1420.0,1556.0,6
2022.0,NIT,NIT Hamirpur,CSE (BTech),4,OS,EWS,F,2651.0,2651.0,6
2022.0,NIT,NIT Hamirpur,CSE (BTech),4,OS,OBC-NCL,GN,2725.0,3435.0,6
2022.0,NIT,NIT Hamirpur,CSE (BTech),4,OS,OBC-NCL,F,6483.0,7588.0,6
2022.0,NIT,NIT Hamirpur,CSE (BTech),4,OS,OBC-NCL (PWD),GN,131.0,131.0,6
2022.0,NIT,NIT Hamirpur,CSE (BTech),4,OS,SC,GN,600.0,1663.0,6
2022.0,NIT,NIT Hamirpur,CSE (BTech),4,OS,SC,F,2387.0,2387.0,6
2022.0,NIT,NIT Hamirpur,CSE (BTech),4,OS,ST,GN,423.0,578.0,6
2022.0,NIT,NIT Hamirpur,CSE (BTech),4,OS,ST,F,1681.0,1681.0,6
2022.0,NIT,NIT Hamirpur,CSE (DD),5,HS,OPEN,GN,23190.0,25189.0,6
2022.0,NIT,NIT Hamirpur,CSE (DD),5,HS,OPEN,F,41666.0,41666.0,6
2022.0,NIT,NIT Hamirpur,CSE (DD),5,HS,EWS,GN,4890.0,4890.0,6
2022.0,NIT,NIT Hamirpur,CSE (DD),5,HS,EWS,F,8574.0,8574.0,6
2022.0,NIT,NIT Hamirpur,CSE (DD),5,HS,OBC-NCL,GN,14639.0,31275.0,6
2022.0,NIT,NIT Hamirpur,CSE (DD),5,HS,OBC-NCL,F,36237.0,36237.0,6
2022.0,NIT,NIT Hamirpur,CSE (DD),5,HS,SC,GN,2020.0,2791.0,6
2022.0,NIT,NIT Hamirpur,CSE (DD),5,HS,ST,GN,324.0,324.0,6
2022.0,NIT,NIT Hamirpur,CSE (DD),5,OS,OPEN,GN,10770.0,12399.0,6
2022.0,NIT,NIT Hamirpur,CSE (DD),5,OS,OPEN,F,11132.0,11132.0,6
2022.0,NIT,NIT Hamirpur,CSE (DD),5,OS,OPEN (PWD),GN,504.0,504.0,6
2022.0,NIT,NIT Hamirpur,CSE (DD),5,OS,EWS,GN,1680.0,1680.0,6
2022.0,NIT,NIT Hamirpur,CSE (DD),5,OS,OBC-NCL,GN,4060.0,4461.0,6
2022.0,NIT,NIT Hamirpur,CSE (DD),5,OS,OBC-NCL,F,9086.0,9086.0,6
2022.0,NIT,NIT Hamirpur,CSE (DD),5,OS,SC,GN,1734.0,1734.0,6
2022.0,NIT,NIT Hamirpur,CSE (DD),5,OS,SC,F,4099.0,4099.0,6
2022.0,NIT,NIT Hamirpur,CSE (DD),5,OS,ST,GN,922.0,922.0,6
2022.0,NIT,NIT Hamirpur,EE (BTech),4,HS,OPEN,GN,38009.0,52862.0,6
2022.0,NIT,NIT Hamirpur,EE (BTech),4,HS,OPEN,F,67193.0,77478.0,6
2022.0,NIT,NIT Hamirpur,EE (BTech),4,HS,EWS,GN,7877.0,12054.0,6
2022.0,NIT,NIT Hamirpur,EE (BTech),4,HS,EWS,F,15033.0,15033.0,6
2022.0,NIT,NIT Hamirpur,EE (BTech),4,HS,OBC-NCL,GN,43129.0,56327.0,6
2022.0,NIT,NIT Hamirpur,EE (BTech),4,HS,OBC-NCL,F,47281.0,62985.0,6
2022.0,NIT,NIT Hamirpur,EE (BTech),4,HS,SC,GN,4367.0,8599.0,6
2022.0,NIT,NIT Hamirpur,EE (BTech),4,HS,SC,F,6249.0,7214.0,6
2022.0,NIT,NIT Hamirpur,EE (BTech),4,HS,ST,GN,857.0,3622.0,6
2022.0,NIT,NIT Hamirpur,EE (BTech),4,HS,ST,F,1672.0,1672.0,6
2022.0,NIT,NIT Hamirpur,EE (BTech),4,OS,OPEN,GN,22598.0,27297.0,6
2022.0,NIT,NIT Hamirpur,EE (BTech),4,OS,OPEN,F,31985.0,34537.0,6
2022.0,NIT,NIT Hamirpur,EE (BTech),4,OS,OPEN (PWD),GN,1278.0,1278.0,6
2022.0,NIT,NIT Hamirpur,EE (BTech),4,OS,EWS,GN,3965.0,4509.0,6
2022.0,NIT,NIT Hamirpur,EE (BTech),4,OS,EWS,F,5045.0,5045.0,6
2022.0,NIT,NIT Hamirpur,EE (BTech),4,OS,OBC-NCL,GN,7169.0,8627.0,6
2022.0,NIT,NIT Hamirpur,EE (BTech),4,OS,OBC-NCL,F,12085.0,14002.0,6
2022.0,NIT,NIT Hamirpur,EE (BTech),4,OS,SC,GN,2949.0,4375.0,6
2022.0,NIT,NIT Hamirpur,EE (BTech),4,OS,SC,F,5245.0,6010.0,6
2022.0,NIT,NIT Hamirpur,EE (BTech),4,OS,ST,GN,1451.0,1686.0,6
2022.0,NIT,NIT Hamirpur,EE (BTech),4,OS,ST,F,2432.0,2432.0,6
2022.0,NIT,NIT Hamirpur,ECE (BTech),4,HS,OPEN,GN,18660.0,37939.0,6
2022.0,NIT,NIT Hamirpur,ECE (BTech),4,HS,OPEN,F,47954.0,64711.0,6
2022.0,NIT,NIT Hamirpur,ECE (BTech),4,HS,EWS,GN,9966.0,10970.0,6
2022.0,NIT,NIT Hamirpur,ECE (BTech),4,HS,EWS,F,9878.0,9878.0,6
2022.0,NIT,NIT Hamirpur,ECE (BTech),4,HS,OBC-NCL,GN,27589.0,47304.0,6
2022.0,NIT,NIT Hamirpur,ECE (BTech),4,HS,OBC-NCL,F,36189.0,42561.0,6
2022.0,NIT,NIT Hamirpur,ECE (BTech),4,HS,SC,GN,3409.0,4701.0,6
2022.0,NIT,NIT Hamirpur,ECE (BTech),4,HS,SC,F,6093.0,6241.0,6
2022.0,NIT,NIT Hamirpur,ECE (BTech),4,HS,SC (PWD),GN,49.0,49.0,6
2022.0,NIT,NIT Hamirpur,ECE (BTech),4,HS,ST,GN,1849.0,3166.0,6
2022.0,NIT,NIT Hamirpur,ECE (BTech),4,HS,ST,F,5655.0,5655.0,6
2022.0,NIT,NIT Hamirpur,ECE (BTech),4,OS,OPEN,GN,13631.0,17473.0,6
2022.0,NIT,NIT Hamirpur,ECE (BTech),4,OS,OPEN,F,22976.0,25858.0,6
2022.0,NIT,NIT Hamirpur,ECE (BTech),4,OS,OPEN (PWD),GN,625.0,625.0,6
2022.0,NIT,NIT Hamirpur,ECE (BTech),4,OS,EWS,GN,2456.0,2628.0,6
2022.0,NIT,NIT Hamirpur,ECE (BTech),4,OS,EWS,F,3988.0,3988.0,6
2022.0,NIT,NIT Hamirpur,ECE (BTech),4,OS,EWS (PWD),GN,115.0,115.0,6
2022.0,NIT,NIT Hamirpur,ECE (BTech),4,OS,OBC-NCL,GN,5262.0,5784.0,6
2022.0,NIT,NIT Hamirpur,ECE (BTech),4,OS,OBC-NCL,F,9418.0,10371.0,6
2022.0,NIT,NIT Hamirpur,ECE (BTech),4,OS,OBC-NCL (PWD),GN,333.0,333.0,6
2022.0,NIT,NIT Hamirpur,ECE (BTech),4,OS,SC,GN,2601.0,2992.0,6
2022.0,NIT,NIT Hamirpur,ECE (BTech),4,OS,SC,F,4628.0,4634.0,6
2022.0,NIT,NIT Hamirpur,ECE (BTech),4,OS,ST,GN,845.0,1069.0,6
2022.0,NIT,NIT Hamirpur,ECE (BTech),4,OS,ST,F,2011.0,2011.0,6
2022.0,NIT,NIT Hamirpur,ECE (DD),5,HS,OPEN,GN,39801.0,43070.0,6
2022.0,NIT,NIT Hamirpur,ECE (DD),5,HS,OPEN,F,54931.0,54931.0,6
2022.0,NIT,NIT Hamirpur,ECE (DD),5,HS,EWS,GN,7126.0,7126.0,6
2022.0,NIT,NIT Hamirpur,ECE (DD),5,HS,OBC-NCL,GN,37051.0,54507.0,6
2022.0,NIT,NIT Hamirpur,ECE (DD),5,HS,SC,GN,5260.0,5260.0,6
2022.0,NIT,NIT Hamirpur,ECE (DD),5,HS,SC,F,8303.0,8303.0,6
2022.0,NIT,NIT Hamirpur,ECE (DD),5,HS,ST,GN,4055.0,4055.0,6
2022.0,NIT,NIT Hamirpur,ECE (DD),5,OS,OPEN,GN,18152.0,18705.0,6
2022.0,NIT,NIT Hamirpur,ECE (DD),5,OS,OPEN,F,26455.0,26455.0,6
2022.0,NIT,NIT Hamirpur,ECE (DD),5,OS,EWS,GN,2749.0,2749.0,6
2022.0,NIT,NIT Hamirpur,ECE (DD),5,OS,EWS,F,4580.0,4580.0,6
2022.0,NIT,NIT Hamirpur,ECE (DD),5,OS,OBC-NCL,GN,5922.0,6500.0,6
2022.0,NIT,NIT Hamirpur,ECE (DD),5,OS,OBC-NCL,F,10749.0,10749.0,6
2022.0,NIT,NIT Hamirpur,ECE (DD),5,OS,SC,GN,3187.0,3649.0,6
2022.0,NIT,NIT Hamirpur,ECE (DD),5,OS,ST,GN,1515.0,1515.0,6
2022.0,NIT,NIT Hamirpur,EP (BTech),4,HS,OPEN,GN,78399.0,93182.0,6
2022.0,NIT,NIT Hamirpur,EP (BTech),4,HS,OPEN,F,103891.0,117323.0,6
2022.0,NIT,NIT Hamirpur,EP (BTech),4,HS,EWS,GN,17937.0,18686.0,6
2022.0,NIT,NIT Hamirpur,EP (BTech),4,HS,OBC-NCL,GN,92446.0,129582.0,6
2022.0,NIT,NIT Hamirpur,EP (BTech),4,HS,OBC-NCL,F,68597.0,156160.0,6
2022.0,NIT,NIT Hamirpur,EP (BTech),4,HS,SC,GN,9859.0,11457.0,6
2022.0,NIT,NIT Hamirpur,EP (BTech),4,HS,ST,GN,6441.0,6441.0,6
2022.0,NIT,NIT Hamirpur,EP (BTech),4,HS,ST,F,7215.0,7215.0,6
2022.0,NIT,NIT Hamirpur,EP (BTech),4,OS,OPEN,GN,20039.0,33101.0,6
2022.0,NIT,NIT Hamirpur,EP (BTech),4,OS,OPEN,F,44170.0,46970.0,6
2022.0,NIT,NIT Hamirpur,EP (BTech),4,OS,EWS,GN,5485.0,5923.0,6
2022.0,NIT,NIT Hamirpur,EP (BTech),4,OS,EWS,F,8084.0,8084.0,6
2022.0,NIT,NIT Hamirpur,EP (BTech),4,OS,OBC-NCL,GN,10914.0,12230.0,6
2022.0,NIT,NIT Hamirpur,EP (BTech),4,OS,OBC-NCL,F,15358.0,15358.0,6
2022.0,NIT,NIT Hamirpur,EP (BTech),4,OS,SC,GN,5656.0,5977.0,6
2022.0,NIT,NIT Hamirpur,EP (BTech),4,OS,SC,F,5099.0,5099.0,6
2022.0,NIT,NIT Hamirpur,EP (BTech),4,OS,ST,GN,2961.0,2961.0,6
2022.0,NIT,NIT Hamirpur,MSE (BTech),4,HS,OPEN,GN,74364.0,105774.0,6
2022.0,NIT,NIT Hamirpur,MSE (BTech),4,HS,OPEN,F,106869.0,135413.0,6
2022.0,NIT,NIT Hamirpur,MSE (BTech),4,HS,EWS,GN,15732.0,19185.0,6
2022.0,NIT,NIT Hamirpur,MSE (BTech),4,HS,OBC-NCL,GN,90752.0,130148.0,6
2022.0,NIT,NIT Hamirpur,MSE (BTech),4,HS,OBC-NCL,F,323418.0,323418.0,6
2022.0,NIT,NIT Hamirpur,MSE (BTech),4,HS,SC,GN,11403.0,11976.0,6
2022.0,NIT,NIT Hamirpur,MSE (BTech),4,HS,SC,F,11258.0,11258.0,6
